chirp_mass_true,chirp_mass_pred,sigma_chirp_mass_pred,chirp_mass_residual,chirp_mass_zscore
1.7800668,1.5552337,0.38643068,-0.22483313,-0.5818201
1.3543975,1.5554392,0.38629594,0.2010417,0.5204344
1.5380723,1.5554379,0.3862959,0.017365575,0.044954073
1.5313267,1.5554397,0.38629615,0.024113059,0.062421173
1.7725763,1.5554386,0.38629594,-0.2171377,-0.5621019
1.2449043,1.5552299,0.38643008,0.31032562,0.8030576
1.6319655,1.5552316,0.3864303,-0.07673395,-0.19857125
1.5456051,1.5554389,0.38629583,0.009833813,0.02545669
1.3047773,1.5554384,0.3862959,0.25066113,0.64888376
1.7256241,1.555439,0.3862959,-0.17018509,-0.4405563
1.6048622,1.5552331,0.38643074,-0.049629092,-0.12842946
1.2884798,1.5552335,0.38643065,0.26675367,0.69030154
1.1957309,1.5552329,0.38643062,0.35950196,0.93031436
1.23415,1.555439,0.386296,0.32128894,0.83171695
1.039143,1.5554386,0.3862959,0.5162957,1.3365289
1.7343438,1.5554378,0.38629594,-0.17890596,-0.46313187
1.2321527,1.5554383,0.38629577,0.32328558,0.83688617
1.7414029,1.555234,0.38643074,-0.18616891,-0.48176527
1.7825898,1.5554386,0.38629588,-0.22715116,-0.5880237
2.021804,1.555439,0.38629594,-0.4663651,-1.2072741
1.2689341,1.5554402,0.38629615,0.28650606,0.7416746
1.7537372,1.5554396,0.386296,-0.19829762,-0.51333076
1.7897397,1.555232,0.38643053,-0.23450768,-0.606856
1.774287,1.5552335,0.38643065,-0.2190535,-0.5668637
0.92482495,1.5554378,0.38629588,0.63061285,1.6324607
1.240842,1.5552313,0.38643023,0.31438935,0.81357336
1.8192208,1.5554383,0.3862959,-0.2637825,-0.6828509
1.5538491,1.5554382,0.38629583,0.0015890598,0.004113583
1.4194227,1.5554392,0.38629606,0.13601649,0.35210425
1.7346106,1.5552337,0.38643062,-0.17937684,-0.464189
1.0218002,1.5554388,0.38629594,0.5336386,1.3814243
1.1281961,1.5552306,0.38642997,0.4270345,1.1050761
1.5917375,1.5554394,0.38629603,-0.036298156,-0.09396461
1.0772192,1.5552319,0.3864305,0.47801268,1.2369952
1.7580857,1.555438,0.38629588,-0.20264769,-0.52459186
1.3549173,1.5552285,0.38642988,0.20031118,0.5183636
1.7042294,1.5552332,0.38643065,-0.14899611,-0.38557014
1.5643482,1.5552226,0.38642895,-0.00912559,-0.023615183
1.1848705,1.5554394,0.38629603,0.37056887,0.9592873
1.5330237,1.5552325,0.38643062,0.02220881,0.057471663
1.2683656,1.555438,0.3862959,0.28707242,0.74314123
1.0471493,1.555439,0.386296,0.5082897,1.3158036
1.7056696,1.5552303,0.3864302,-0.15043938,-0.38930544
2.0993528,1.5552335,0.38643077,-0.54411936,-1.4080642
1.8864928,1.5554389,0.386296,-0.33105397,-0.8569956
1.5187454,1.5552309,0.3864302,0.036485434,0.09441662
1.1185886,1.5554389,0.38629594,0.4368503,1.1308695
1.3272984,1.5554383,0.3862959,0.22813988,0.5905832
1.3156414,1.5552304,0.3864303,0.23958898,0.62000567
1.368927,1.5554383,0.3862959,0.18651128,0.4828197
1.2662891,1.555438,0.38629588,0.28914893,0.74851674
1.6798694,1.5554388,0.38629603,-0.12443066,-0.32211217
1.6628857,1.5554385,0.3862959,-0.10744715,-0.27814725
1.4442178,1.5552324,0.38643056,0.111014605,0.28728217
1.5016285,1.5554383,0.38629583,0.053809762,0.13929677
1.4224302,1.5552337,0.38643068,0.13280356,0.3436672
1.4342657,1.5552325,0.38643074,0.12096679,0.31303614
1.6599896,1.5554396,0.38629615,-0.104550004,-0.2706473
1.6909645,1.5552292,0.38643017,-0.13573527,-0.35125434
0.99024606,1.555233,0.38643053,0.56498694,1.462066
1.6110189,1.5552315,0.38643056,-0.055787444,-0.14436603
1.004427,1.5554395,0.38629606,0.5510125,1.4263995
1.4539315,1.5554395,0.38629603,0.10150802,0.26277262
1.5470128,1.5554382,0.38629577,0.008425355,0.021810632
1.7089146,1.5554386,0.38629606,-0.153476,-0.3973015
1.2397534,1.5554388,0.38629594,0.3156854,0.8172113
1.2770122,1.5552335,0.38643068,0.27822125,0.71997714
1.2468776,1.5552337,0.38643074,0.30835617,0.79795974
2.0002348,1.5552337,0.38643068,-0.44500113,-1.1515678
1.2306988,1.5554379,0.38629588,0.3247391,0.8406486
1.6773992,1.555439,0.38629594,-0.12196016,-0.31571692
1.8714939,1.5554392,0.386296,-0.3160547,-0.81816715
1.3052557,1.5552337,0.38643077,0.24997807,0.6468896
1.8112105,1.5554376,0.3862959,-0.25577295,-0.66211665
1.7812879,1.5554383,0.38629588,-0.22584963,-0.5846545
2.0256636,1.5554379,0.3862959,-0.4702257,-1.2172681
1.4773341,1.5554392,0.38629612,0.07810509,0.20218968
1.5394789,1.5552342,0.38643074,0.015755296,0.04077133
1.3121537,1.5552342,0.3864309,0.2430805,0.62904
1.2987576,1.5552323,0.38643056,0.25647473,0.663702
0.99922967,1.5552335,0.38643062,0.5560038,1.4388193
1.395731,1.5552324,0.3864304,0.15950143,0.4127559
1.3751118,1.5552316,0.38643032,0.18011975,0.46611184
1.5700382,1.5554388,0.38629594,-0.0145994425,-0.037793413
1.806314,1.5552332,0.3864305,-0.25108075,-0.6497436
1.1309597,1.555439,0.386296,0.42447925,1.0988445
1.431987,1.55523,0.38643017,0.123242974,0.3189269
1.5472416,1.5552288,0.38642997,0.007987261,0.020669362
1.2941068,1.555232,0.38643053,0.2611252,0.6757365
1.4233302,1.5554395,0.38629594,0.13210928,0.34198982
1.8715016,1.5554389,0.3862959,-0.3160627,-0.818188
1.2129198,1.5554383,0.38629588,0.34251845,0.8866738
1.3773953,1.5552335,0.3864305,0.1778382,0.46020746
1.4441574,1.5552313,0.38643023,0.11107397,0.28743604
1.364553,1.555233,0.38643062,0.19068003,0.49343923
1.6534022,1.555234,0.38643065,-0.098168254,-0.25403848
1.7806778,1.5554383,0.3862959,-0.22523952,-0.58307505
1.17095,1.5554384,0.3862959,0.38448834,0.99532074
1.5073509,1.5554394,0.38629603,0.04808843,0.124485955
1.3687431,1.5552322,0.38643053,0.1864891,0.48259413
1.4681684,1.555233,0.38643056,0.087064624,0.22530471
1.8806322,1.5554391,0.386296,-0.32519305,-0.84182346
1.1396356,1.5554389,0.3862959,0.4158033,1.0763855
1.0644476,1.5554383,0.38629577,0.49099064,1.2710226
1.5387026,1.555438,0.386296,0.016735435,0.043322828
1.642941,1.5554392,0.38629612,-0.087501764,-0.22651474
1.7234958,1.555232,0.38643062,-0.1682638,-0.4354308
1.4459003,1.5552335,0.38643068,0.10933316,0.28293085
1.7085507,1.5552335,0.38643077,-0.15331721,-0.3967521
1.624078,1.5552335,0.38643077,-0.06884456,-0.17815496
1.6509416,1.5552258,0.38642952,-0.09571576,-0.24769267
1.6291052,1.5554404,0.38629627,-0.073664784,-0.19069505
1.3178953,1.5554383,0.38629588,0.23754299,0.61492497
1.3092768,1.5552329,0.38643074,0.24595606,0.63648164
1.1106597,1.5552312,0.38643023,0.4445715,1.1504574
1.2923634,1.5552325,0.38643068,0.26286912,0.6802491
1.1038028,1.5554388,0.386296,0.45163596,1.1691447
1.6247839,1.5552223,0.38642913,-0.0695616,-0.18001127
1.593573,1.5554384,0.38629588,-0.038134575,-0.09871856
1.688764,1.5554388,0.3862959,-0.13332522,-0.34513754
1.4163128,1.5552332,0.38643056,0.13892043,0.35949647
1.2862906,1.5554385,0.38629594,0.26914787,0.6967401
1.2910941,1.5554392,0.386296,0.26434517,0.6843073
2.0219047,1.555439,0.386296,-0.4664657,-1.2075344
1.4467851,1.5554391,0.386296,0.10865402,0.2812714
1.4048095,1.5554383,0.38629577,0.1506288,0.3899313
1.9648001,1.5554386,0.38629612,-0.40936148,-1.059709
1.3214755,1.5552337,0.38643062,0.23375821,0.6049164
1.4791595,1.555438,0.3862959,0.07627857,0.19746149
1.5893308,1.5554384,0.386296,-0.033892393,-0.087736845
1.2045839,1.5552316,0.3864305,0.3506477,0.9074017
1.9923136,1.5554396,0.38629612,-0.43687403,-1.1309304
1.7840545,1.5552342,0.38643065,-0.22882032,-0.5921381
1.2388736,1.5554376,0.38629588,0.31656396,0.8194857
1.3753943,1.5552337,0.38643068,0.17983937,0.46538585
1.747691,1.5554392,0.38629606,-0.1922518,-0.49767995
1.696944,1.5554385,0.38629588,-0.14150548,-0.36631373
1.5829104,1.5554389,0.3862959,-0.027471542,-0.07111528
1.0798843,1.5554392,0.386296,0.47555494,1.2310636
1.7964337,1.555439,0.386296,-0.24099469,-0.6238602
1.5106394,1.5554397,0.38629606,0.04480028,0.11597395
1.7622559,1.5552342,0.38643065,-0.20702171,-0.535728
1.3469275,1.5554395,0.38629603,0.20851195,0.53977245
1.1859272,1.5552342,0.38643068,0.36930704,0.9556877
2.024839,1.5554383,0.38629594,-0.46940064,-1.2151322
1.1326916,1.5552325,0.38643053,0.4225409,1.093446
1.1433556,1.5554394,0.386296,0.41208375,1.0667564
1.4798208,1.5554383,0.38629588,0.07561743,0.19575003
1.4348738,1.5554385,0.38629594,0.1205647,0.3121045
1.5450606,1.5552331,0.38643062,0.010172486,0.026324224
1.6927755,1.5554384,0.3862959,-0.13733709,-0.35552302
1.7123046,1.555438,0.38629588,-0.15686655,-0.40607876
1.0973148,1.5554395,0.38629612,0.45812464,1.1859416
1.5768788,1.555234,0.38643074,-0.02164483,-0.056012187
1.5360092,1.5554382,0.3862959,0.019428968,0.050295558
1.27117,1.5552332,0.38643053,0.28406322,0.7350952
1.5211453,1.5554385,0.38629583,0.034293175,0.08877438
1.6937737,1.5554384,0.38629583,-0.13833535,-0.35810727
1.617995,1.5554383,0.3862959,-0.06255674,-0.16193996
1.2270824,1.5554382,0.3862959,0.3283558,0.85001105
1.0466394,1.5554378,0.3862959,0.50879836,1.3171208
1.2928902,1.555439,0.386296,0.2625488,0.67965704
1.4979985,1.5554392,0.386296,0.057440758,0.14869623
1.5777878,1.5554383,0.3862959,-0.022349477,-0.057855844
2.0302749,1.5554383,0.38629594,-0.4748366,-1.2292042
1.150575,1.5554386,0.3862959,0.4048636,1.0480659
1.5786445,1.5554392,0.38629606,-0.02320528,-0.06007123
1.616476,1.5552304,0.38643005,-0.06124568,-0.15849099
1.6053251,1.5554382,0.38629577,-0.049886942,-0.12914182
1.5493801,1.555439,0.386296,0.0060589314,0.015684685
1.7553778,1.5554385,0.386296,-0.19993925,-0.51758045
1.7036257,1.5552325,0.38643056,-0.14839315,-0.38400987
1.7045075,1.5554382,0.38629588,-0.14906931,-0.38589412
1.3187306,1.5552313,0.3864302,0.23650074,0.6120141
1.6571916,1.5552331,0.38643056,-0.10195851,-0.26384693
1.0394111,1.5554389,0.38629594,0.5160278,1.3358355
1.7267563,1.5554383,0.3862959,-0.17131805,-0.44348916
1.3388427,1.5552332,0.38643062,0.21639049,0.5599724
1.4093663,1.5554383,0.3862959,0.14607203,0.37813506
1.155292,1.5554383,0.38629588,0.40014625,1.0358543
1.650908,1.555438,0.3862959,-0.09546995,-0.24714202
1.31256,1.555438,0.38629588,0.24287808,0.6287359
1.0492381,1.5554383,0.386296,0.5062002,1.3103946
2.009748,1.555234,0.38643074,-0.45451403,-1.176185
1.5428609,1.5552328,0.38643062,0.012371898,0.03201583
1.657108,1.5554402,0.38629603,-0.10166776,-0.26318613
1.678993,1.5554397,0.38629606,-0.123553276,-0.31984088
1.7930826,1.5554392,0.3862959,-0.23764336,-0.6151848
1.2829852,1.555439,0.38629594,0.27245378,0.70529807
1.5201042,1.5552337,0.38643068,0.035129547,0.09090776
1.134962,1.5554376,0.3862959,0.4204756,1.0884806
1.4476893,1.5552286,0.38642988,0.107539296,0.2782893
1.439267,1.5552301,0.38643008,0.1159631,0.30008817
1.1713781,1.555233,0.38643068,0.38385487,0.99333435
1.7424275,1.555439,0.38629594,-0.18698847,-0.48405498
1.3493896,1.5552337,0.3864305,0.20584416,0.5326809
1.2605383,1.5552309,0.38643008,0.29469252,0.7626024
1.6063161,1.5554383,0.38629588,-0.05087781,-0.13170683
1.1257154,1.5552292,0.38643017,0.4295138,1.1114914
1.050765,1.5554379,0.38629588,0.5046729,1.3064413
1.7953018,1.55523,0.38642994,-0.24007177,-0.62125564
1.55266,1.5554386,0.38629594,0.0027786493,0.0071930587
1.4415702,1.5554383,0.38629577,0.11386812,0.29476926
1.3475806,1.5552335,0.38643056,0.20765293,0.53736156
1.8341483,1.5552288,0.38642994,-0.27891946,-0.7217853
1.6576519,1.5554386,0.386296,-0.10221326,-0.26459828
1.8957841,1.5554407,0.3862963,-0.34034348,-0.88104254
1.4494709,1.5554383,0.38629583,0.1059674,0.27431673
1.0725104,1.5554391,0.38629594,0.48292875,1.2501522
1.5333378,1.5552326,0.38643068,0.021894813,0.056659095
1.7952963,1.5554383,0.38629588,-0.23985803,-0.6209179
1.9910046,1.5552322,0.3864305,-0.43577242,-1.1276864
1.3038269,1.5552248,0.38642964,0.25139785,0.6505656
1.623771,1.5552311,0.38643008,-0.06853986,-0.17736678
1.922598,1.5554392,0.38629606,-0.36715877,-0.95045954
1.352869,1.5552337,0.38643056,0.20236468,0.5236767
1.2525904,1.555438,0.38629583,0.30284762,0.7839785
1.7931348,1.5554389,0.38629612,-0.23769593,-0.6153205
1.0630716,1.5552335,0.38643074,0.49216187,1.2736095
1.0073931,1.5554385,0.386296,0.5480454,1.4187188
1.1333613,1.5552332,0.38643068,0.4218719,1.0917143
1.8583882,1.5552331,0.38643068,-0.30315506,-0.7845005
1.377687,1.5554396,0.386296,0.17775261,0.46014613
1.5037746,1.5552264,0.3864295,0.051451802,0.13314667
1.1613486,1.5554383,0.3862959,0.3940897,1.0201757
1.7986676,1.5552335,0.38643056,-0.24343407,-0.62995553
1.6451703,1.5552331,0.38643062,-0.08993721,-0.23273832
2.0063589,1.5552335,0.38643065,-0.45112538,-1.1674161
1.3859466,1.5552332,0.38643065,0.16928661,0.4380776
1.381515,1.555438,0.38629583,0.17392302,0.4502327
1.7715869,1.5554374,0.38629577,-0.21614945,-0.5595439
1.2673701,1.555438,0.38629583,0.28806794,0.7457185
1.8263428,1.5554391,0.38629603,-0.2709037,-0.70128524
1.6830583,1.5554383,0.38629583,-0.12761998,-0.33036852
1.2810255,1.5552342,0.38643065,0.27420866,0.7095935
1.3894958,1.5554386,0.38629594,0.16594279,0.42957425
1.6601979,1.5554379,0.38629583,-0.10475993,-0.27119094
1.4931104,1.5552323,0.38643062,0.062121868,0.16075814
1.1565859,1.5552332,0.38643038,0.3986473,1.0316148
1.9450928,1.5554391,0.38629594,-0.38965368,-1.0086921
1.280885,1.555439,0.38629588,0.274554,0.710735
1.648266,1.5554388,0.38629594,-0.0928272,-0.24030074
1.5690596,1.555234,0.38643065,-0.013825655,-0.03577784
1.336961,1.555234,0.38643068,0.21827292,0.56484365
1.5294679,1.5554392,0.386296,0.025971293,0.06723159
1.7694583,1.5554383,0.3862959,-0.21402001,-0.55403125
1.4166981,1.5552332,0.38643053,0.13853514,0.35849947
1.5724446,1.555438,0.38629588,-0.017006516,-0.044024587
1.088124,1.5552323,0.38643065,0.46710825,1.2087764
1.4473525,1.5552313,0.38643032,0.107878804,0.27916753
1.1709725,1.5554389,0.38629594,0.3844664,0.9952639
1.6334002,1.5554384,0.38629583,-0.0779618,-0.20181891
1.87033,1.5554378,0.3862959,-0.31489217,-0.8151579
2.100293,1.5552332,0.38643074,-0.5450597,-1.4104978
1.5716546,1.555439,0.38629594,-0.016215563,-0.041977048
1.3255541,1.5552332,0.38643065,0.22967911,0.5943605
1.7065592,1.5552335,0.38643077,-0.1513257,-0.3915985
1.2485906,1.5552335,0.3864309,0.3066429,0.7935258
1.3098012,1.5552342,0.38643065,0.24543297,0.63512814
1.4063861,1.555438,0.38629588,0.1490519,0.38584906
1.7931421,1.5554386,0.3862959,-0.23770344,-0.6153403
1.4689381,1.5554395,0.38629612,0.08650136,0.223925
1.3741709,1.5554383,0.38629588,0.18126738,0.46924493
1.6535269,1.5554402,0.38629615,-0.098086715,-0.25391585
1.6255425,1.5554384,0.3862959,-0.07010412,-0.18147777
1.8298819,1.5552309,0.3864303,-0.27465105,-0.7107389
1.6692128,1.5552256,0.38642976,-0.11398721,-0.29497522
1.5030788,1.5552342,0.38643065,0.052155375,0.13496697
0.97694385,1.5552301,0.38643017,0.5782863,1.4964833
1.7651236,1.555438,0.386296,-0.20968556,-0.5428106
1.5702863,1.5554384,0.3862959,-0.014847875,-0.038436532
1.4490173,1.5554383,0.38629588,0.106420994,0.27549088
1.4704574,1.5554388,0.386296,0.08498132,0.21999016
1.9871799,1.5554384,0.38629594,-0.43174148,-1.1176443
1.4738731,1.5554395,0.38629603,0.081566334,0.21114981
1.3303442,1.555233,0.38643068,0.2248888,0.58196414
1.4805965,1.55544,0.38629603,0.07484341,0.19374625
2.0621047,1.5554383,0.38629588,-0.5066664,-1.3116019
1.3298322,1.5554391,0.38629594,0.22560692,0.5840261
1.5071372,1.5554382,0.3862959,0.04830098,0.12503622
1.7305717,1.5554385,0.38629594,-0.17513323,-0.45336545
1.369946,1.5552335,0.38643068,0.18528748,0.47948438
1.2824452,1.5552332,0.38643074,0.27278805,0.70591706
1.4794682,1.555234,0.3864309,0.07576573,0.19606541
1.3842722,1.5554395,0.38629606,0.17116725,0.44309863
1.5636188,1.5552325,0.38643074,-0.008386254,-0.02170183
1.6546259,1.5552329,0.38643062,-0.09939301,-0.2572079
1.3882421,1.5552325,0.38643065,0.1669904,0.4321355
1.4281744,1.5554386,0.38629588,0.12726426,0.32944763
1.5989394,1.555439,0.38629594,-0.043500423,-0.11260906
1.3831525,1.5552258,0.38642964,0.17207336,0.4452903
1.9187069,1.5552337,0.38643053,-0.36347318,-0.9405913
1.5642087,1.5554376,0.38629583,-0.008771181,-0.022705866
1.0401894,1.5552312,0.3864303,0.5150418,1.3328195
1.4352082,1.5552335,0.38643053,0.12002528,0.3105999
1.5218765,1.555438,0.38629583,0.033561587,0.086880535
1.5589623,1.5554382,0.3862959,-0.0035241842,-0.009123017
1.5876496,1.555439,0.386296,-0.03221059,-0.08338318
1.5094653,1.5554384,0.3862959,0.045973063,0.119009964
1.529156,1.555438,0.386296,0.026282072,0.068036094
1.5265204,1.555439,0.386296,0.028918624,0.07486131
1.5718962,1.5554386,0.38629588,-0.016457558,-0.042603504
2.0078158,1.5554385,0.3862959,-0.45237732,-1.1710643
0.9708604,1.5552335,0.38643068,0.58437306,1.5122325
1.5874857,1.5552332,0.38643065,-0.03225243,-0.0834624
1.0914298,1.5552332,0.38643068,0.4638034,1.200224
1.2661755,1.5552337,0.3864309,0.2890582,0.74802047
1.2025579,1.5554383,0.386296,0.35288036,0.9134973
1.1316773,1.5554389,0.386296,0.4237616,1.0969868
1.8615973,1.5552335,0.38643068,-0.30636382,-0.79280406
1.5614078,1.5552325,0.38643062,-0.0061752796,-0.015980307
1.5505254,1.5554383,0.38629588,0.0049128532,0.0127178505
1.9545411,1.5552325,0.38643065,-0.39930856,-1.0333253
1.2690793,1.5552332,0.38643053,0.2861539,0.74050546
1.8447882,1.5554391,0.38629603,-0.28934908,-0.7490346
1.4847057,1.5552325,0.38643062,0.07052684,0.18250841
1.8448431,1.555439,0.38629594,-0.28940415,-0.7491773
1.3456281,1.5552316,0.38643038,0.20960343,0.5424093
1.5747485,1.5554397,0.38629615,-0.019308805,-0.049984463
1.3789197,1.5554392,0.38629594,0.17651951,0.4569541
1.9793428,1.5554383,0.38629594,-0.42390454,-1.0973569
1.4729698,1.555233,0.38643062,0.08226323,0.21287969
1.3221433,1.5552335,0.38643068,0.23309016,0.6031875
1.7652863,1.555233,0.38643077,-0.21005332,-0.54357296
1.558366,1.5554389,0.38629594,-0.002927065,-0.00757726
1.8379121,1.555233,0.38643038,-0.28267908,-0.7315136
1.5447075,1.5554382,0.38629577,0.010730624,0.02777826
1.6168867,1.5554378,0.3862959,-0.06144893,-0.15907218
1.625021,1.555234,0.38643065,-0.069787025,-0.18059392
1.3566443,1.5552335,0.38643068,0.1985892,0.5139064
1.5041239,1.555439,0.3862959,0.05131507,0.13283876
1.4337268,1.5554388,0.38629594,0.12171197,0.3150744
1.687178,1.5554397,0.38629603,-0.1317383,-0.3410294
1.42509,1.5552335,0.38643074,0.13014352,0.33678356
1.1578543,1.5554378,0.38629588,0.39758348,1.0292201
1.335842,1.5554385,0.386296,0.2195965,0.56846696
1.147607,1.5552329,0.38643068,0.4076259,1.0548488
1.0595024,1.5552331,0.38643053,0.49573076,1.2828457
1.821704,1.5554383,0.38629588,-0.26626575,-0.68927926
1.8518628,1.555438,0.38629594,-0.29642475,-0.76735145
1.7352864,1.5554383,0.3862959,-0.17984807,-0.46557075
1.0854589,1.5552295,0.38642997,0.46977067,1.2156683
1.500188,1.555234,0.38643056,0.055045962,0.14244723
1.5191486,1.555438,0.38629588,0.036289454,0.09394212
1.8622642,1.5552335,0.38643062,-0.30703068,-0.7945299
1.0503387,1.5552326,0.38643065,0.5048939,1.3065575
1.9315205,1.5554402,0.38629603,-0.37608027,-0.9735546
1.7619265,1.5554383,0.38629594,-0.20648825,-0.53453386
1.1624992,1.5552295,0.38643017,0.39273036,1.0163035
1.4425372,1.555438,0.38629577,0.11290085,0.29226533
1.849855,1.5552325,0.38643056,-0.29462242,-0.76242006
1.2376063,1.555233,0.38643068,0.3176267,0.82195
1.2468337,1.5552342,0.38643074,0.3084005,0.7980745
1.8114033,1.555438,0.38629583,-0.25596523,-0.6626145
1.319858,1.5552322,0.3864304,0.23537421,0.60909855
1.4277515,1.5554373,0.38629583,0.12768579,0.33053887
1.4968873,1.5554404,0.38629636,0.0585531,0.1515756
1.5909302,1.5554392,0.386296,-0.03549099,-0.09187511
1.5989754,1.5554384,0.3862959,-0.04353702,-0.11270381
1.2703867,1.5552331,0.38643068,0.28484643,0.73712164
1.7973794,1.5552332,0.38643077,-0.24214613,-0.6266223
1.8390725,1.5554383,0.3862959,-0.2836342,-0.7342407
1.3867517,1.5552337,0.38643074,0.16848207,0.4359955
2.0161526,1.5552335,0.38643053,-0.46091914,-1.1927607
1.0533036,1.5552329,0.38643056,0.5019293,1.2988861
1.405445,1.5552331,0.38643068,0.14978814,0.3876197
1.4711893,1.5552325,0.3864304,0.084043264,0.21748616
1.5436454,1.5554394,0.38629612,0.011793971,0.030530907
1.6065632,1.5552331,0.3864305,-0.05133009,-0.13283136
1.5790468,1.5554392,0.38629603,-0.023607612,-0.061112747
1.1356752,1.5552335,0.38643065,0.4195583,1.0857272
1.1659509,1.555439,0.38629603,0.3894881,1.0082632
1.3148766,1.5552335,0.38643065,0.24035692,0.6219924
1.5205637,1.5552332,0.3864305,0.03466952,0.08971734
1.8721659,1.555438,0.38629583,-0.31672788,-0.81991017
1.6858171,1.5554402,0.38629618,-0.13037694,-0.3375051
1.3261442,1.5554382,0.38629583,0.22929394,0.5935708
1.6044579,1.5552326,0.38643056,-0.04922521,-0.12738436
1.2612511,1.5554382,0.38629588,0.29418707,0.7615589
1.4020984,1.5552337,0.38643068,0.1531353,0.39628142
1.7086482,1.5552326,0.38643062,-0.15341556,-0.39700675
0.9954253,1.5554388,0.3862959,0.5600135,1.4497007
1.3508929,1.5554391,0.38629603,0.20454621,0.5295064
1.28136,1.5552337,0.38643065,0.2738737,0.7087266
1.3485559,1.5554383,0.38629588,0.20688236,0.5355541
1.093511,1.5552313,0.38643038,0.46172035,1.1948345
1.9115742,1.555233,0.38643065,-0.35634124,-0.92213506
1.6049162,1.5552335,0.38643077,-0.049682736,-0.12856828
1.8359526,1.555234,0.3864308,-0.28071868,-0.7264397
1.864491,1.5554383,0.38629577,-0.3090527,-0.8000417
1.408185,1.5554385,0.38629594,0.14725351,0.38119352
1.4487643,1.555233,0.38643056,0.10646868,0.27551827
1.2122339,1.5554382,0.3862959,0.34320426,0.88844913
1.7674766,1.5552329,0.38643074,-0.21224368,-0.5492412
1.6567485,1.5552342,0.38643074,-0.10151434,-0.26269737
1.6295236,1.555438,0.38629577,-0.07408559,-0.19178464
